32 1 11352103327232733273333237 18 12  9 12 18 12 18 18 150.84 13  0.03
32 1 21352113737333733473050303 22 22 18 22 18 39 15 48 261.26 26  0.03
32 1 31352123333301023172720193 18 18 15  4  9  6 12  7 110.63 14  0.03
32 1 413521320 310 010131310 80  7  2  4  0  4  5  5  4  40.10  8  0.03
32 1 5135214 0 0 3 7 3131320 60  0  0  2  3  2  5  5  7  30.10  8  0.03
32 1 613521513 7 31013171317 93  5  3  2  4  5  6  5  6  40.21  0  0.03
32 1 7135216 01013 3 3104043123  0  4  5  2  2  4 27 32 100.52  0  0.03
32 1 81352171033403733302747257  4 18 27 22 18 15 12 39 191.05  3  0.03
32 1 91352183033273733333337263 15 18 12 22 18 18 18 22 181.05  0  0.03
32 1101352193323203733373017230 18  9  7 22 18 22 15  6 150.84  7  0.03
32 1111352202733332730304333257 12 18 18 12 15 15 32 18 181.05  0  0.03
32 1121352214027333037402330260 27 12 18 15 22 27  9 15 181.05  0  0.03
32 113135222331727201317 727160 18  6 12  7  5  6  3 12  90.52  0  0.03
32 1141352233727 71720201033170 22 12  3  6  7  7  4 18 100.63  5  0.03
32 1151352241320433310102713170  5  7 32 18  4  4 12  5 110.63 10  0.03
32 116135225 320171317302727153  2  7  6  5  6 15 12 12  80.42 15  0.03
32 117135226231020 3 7231010107  9  4  7  2  3  9  4  4  50.21 12  0.03
32 118135227 010 7 7 3 310 0 40  0  4  3  3  2  2  4  0  20.00  8  0.03
32 1191353 1 0 3 0 3 3 01010 30  0  2  0  2  2  0  4  4  20.00  7  0.03
32 1201353 210 3 3 7 713 3 7 53  4  2  2  3  3  5  2  3  30.10  0  0.03
32 1211353 3 0 7 3 3 7 310 7 40  0  3  2  2  3  2  4  3  20.00  8  0.03
32 1221353 4 3 7 7 3 3 3 0 3 30  2  3  3  2  2  2  0  2  20.00 19  0.03
32 1231353 513 0 0 7 7 31013 53  5  0  0  3  3  2  4  5  30.00 17  0.03
32 1241353 6 7 3171317232033133  3  2  6  5  6  9  7 18  70.42 16  0.03
32 1251353 72737273730434323267 12 22 12 22 15 32 32  9 201.05 26  0.03
32 1261353 82330303317273047237  9 15 15 18  6 12 15 39 160.94 44  0.03
32 1271353 95027302737503737293 48 12 15 12 22 48 22 22 251.26 37  0.03
32 1281353104330372053334337297 32 15 22  7 56 18 32 22 261.26 18  0.03
32 1291353113727202017 71723167 22 12  7  7  6  3  6  9  90.52 18  0.03
32 1301353121723132020131030147  6  9  5  7  7  5  4 15  70.42 18  0.03
32 131135313273330401737 313200 12 18 15 27  6 22  2  5 130.84 17  0.03
32 2 11353142310 0 7 7 0 717 70  9  4  0  3  3  0  3  6  40.10 19  0.03
32 2 213531520 7 7 7 3 01310 67  7  3  3  3  2  0  5  4  30.10 16  0.03
32 2 31353161333304343434353303  5 18 15 32 32 32 32 56 281.26 17  0.03
32 2 41353175733404343434327330 67 18 27 32 32 32 32 12 321.36  8  0.03
32 2 51353183033402720303033243 15 18 27 12  7 15 15 18 160.94  8  0.03
32 2 61353193023303033302733237 15  9 15 15 18 15 12 18 150.84  8  0.03
32 2 71353202727232317203333203 12 12  9  9  6  7 18 18 110.73  7  0.03
32 2 81353213320203333403320233 18  7  7 18 18 27 18  7 150.84  7  0.03
32 2 913532227 7233030232733200 12  3  9 15 15  9 12 18 120.73  0  0.03
32 2101353233027403027473733270 15 12 27 15 12 39 22 18 201.05  9  0.03
32 2111353243323172027473737240 18  9  6  7 12 39 22 22 170.94  9  0.03
32 2121353253340303027332340257 18 27 15 15 12 18  9 27 181.05  7  0.03
32 2131353263327233030302323220 18 12  9 15 15 15  9  9 130.73  0  0.03
32 2141353273030 73027202027190 15 15  3 15 12  7  7 12 110.63  0  0.03
32 2151354 13027101313101713133 15 12  4  5  5  4  6  5  70.42  0  0.03
32 2161354 217 3 3 3 3 0 3 7 40  6  2  2  2  2  0  2  3  20.00  0  0.03
32 2171354 3 0 7 0 3 0 3 010 23  0  3  0  2  0  2  0  4  10.00  0  0.03
32 2181354 4 0 0 7 7 3 71720 60  0  0  3  3  2  3  6  7  30.10  0  0.03
32 2191354 52737272013132013170 12 22 12  7  5  5  7  5  90.52  0  0.03
32 2201354 62340474330333013260  9 27 39 32 15 18 15  5 201.05  0  0.03
32 2211354 7 7 71327302010 7120  3  3  5 12 15  7  4  3  60.31  0  0.03
32 2221354 81720373743372727243  6  7 22 22 32 22 12 12 170.94  0  0.03
32 2231354 9371710 7 7235330183 22  6  4  3  3  9 56 15 150.84 18  0.03
32 2241354102727304033272723233 12 12 15 27 18 12 12  9 150.84 23  0.03
32 2251354113343272023273020223 18 32 12  7  9 12 15  7 140.84 26  0.03
